optimal_tour,optimal_tour_length,christofides_tour,christofides_tour_length,score,time
"{1, 4, 11, 6, 20, 13, 12, 19, 17, 10, 9, 8, 5, 2, 7, 14, 15, 18, 16, 3, 1}",3.830351,"{1, 4, 11, 2, 5, 8, 10, 9, 17, 12, 6, 20, 13, 19, 14, 15, 7, 18, 16, 3, 1}",4.883365,0.274913,0.000175
"{1, 17, 15, 19, 5, 9, 4, 6, 16, 7, 2, 20, 11, 8, 18, 14, 10, 13, 12, 3, 1}",3.917590,"{1, 17, 15, 19, 12, 13, 10, 14, 5, 9, 16, 4, 6, 20, 2, 11, 8, 18, 7, 3, 1}",4.587014,0.170876,0.000181
"{1, 12, 5, 7, 2, 6, 8, 4, 10, 16, 9, 14, 15, 13, 18, 19, 17, 20, 11, 3, 1}",3.763766,"{1, 11, 20, 17, 7, 5, 4, 8, 6, 2, 12, 3, 19, 18, 13, 15, 14, 16, 9, 10, 1}",4.312411,0.145770,0.000176
"{1, 6, 5, 19, 7, 10, 3, 14, 16, 9, 13, 2, 11, 8, 12, 18, 4, 17, 20, 15, 1}",3.771707,"{1, 15, 4, 20, 17, 18, 2, 12, 8, 11, 13, 9, 16, 14, 3, 7, 10, 19, 5, 6, 1}",4.227391,0.120817,0.000173
"{1, 14, 19, 18, 17, 7, 12, 15, 13, 2, 3, 4, 6, 10, 8, 5, 16, 9, 11, 20, 1}",3.972011,"{1, 14, 19, 18, 17, 7, 12, 15, 13, 2, 3, 6, 10, 8, 16, 5, 20, 11, 9, 4, 1}",4.107540,0.034121,0.000212
"{1, 9, 12, 14, 7, 16, 13, 11, 15, 18, 3, 10, 17, 19, 6, 4, 5, 20, 8, 2, 1}",3.378244,"{1, 12, 9, 8, 20, 5, 4, 19, 6, 17, 10, 18, 3, 16, 13, 11, 15, 14, 7, 2, 1}",3.997430,0.183286,0.000183
"{1, 8, 5, 10, 14, 4, 2, 12, 13, 17, 7, 6, 3, 16, 15, 18, 11, 19, 9, 20, 1}",3.823393,"{1, 20, 19, 18, 11, 15, 3, 16, 6, 7, 17, 12, 4, 2, 13, 14, 10, 9, 5, 8, 1}",4.343856,0.136126,0.000190
"{1, 18, 10, 15, 4, 12, 14, 16, 7, 3, 19, 2, 8, 11, 6, 5, 13, 17, 9, 20, 1}",4.247882,"{1, 20, 18, 16, 3, 19, 2, 7, 14, 12, 4, 8, 6, 11, 15, 10, 17, 5, 13, 9, 1}",5.105409,0.201872,0.000200
"{1, 15, 7, 6, 10, 2, 11, 18, 20, 14, 17, 9, 12, 8, 5, 19, 3, 16, 4, 13, 1}",4.132210,"{1, 15, 7, 13, 4, 16, 3, 19, 5, 8, 12, 9, 17, 14, 20, 18, 11, 2, 10, 6, 1}",4.190064,0.014001,0.000211
"{1, 8, 19, 16, 15, 9, 3, 6, 7, 11, 5, 10, 4, 12, 13, 20, 17, 14, 18, 2, 1}",3.525685,"{1, 14, 17, 13, 4, 12, 20, 7, 6, 3, 10, 5, 11, 9, 15, 16, 19, 8, 18, 2, 1}",4.267824,0.210495,0.000200
"{1, 16, 17, 19, 12, 4, 3, 7, 11, 8, 10, 13, 5, 14, 20, 9, 2, 6, 18, 15, 1}",3.905710,"{1, 16, 17, 19, 12, 4, 3, 11, 10, 8, 7, 13, 20, 5, 14, 9, 2, 6, 18, 15, 1}",4.196344,0.074413,0.000188
"{1, 17, 13, 5, 15, 8, 12, 14, 10, 18, 7, 20, 2, 4, 19, 11, 3, 16, 6, 9, 1}",3.717619,"{1, 17, 13, 5, 8, 12, 14, 2, 20, 7, 18, 10, 15, 4, 19, 11, 3, 16, 6, 9, 1}",4.359462,0.172649,0.000233
"{1, 9, 17, 7, 16, 8, 3, 10, 15, 18, 11, 6, 20, 13, 2, 19, 12, 4, 5, 14, 1}",3.577664,"{1, 14, 5, 4, 12, 19, 2, 13, 20, 6, 18, 8, 3, 10, 15, 11, 16, 7, 17, 9, 1}",3.618634,0.011451,0.000181
"{1, 6, 13, 4, 20, 11, 10, 2, 8, 3, 19, 14, 7, 5, 12, 18, 9, 15, 16, 17, 1}",3.228782,"{1, 17, 16, 15, 14, 19, 11, 20, 4, 13, 6, 10, 2, 8, 3, 7, 5, 12, 18, 9, 1}",4.119519,0.275874,0.000217
"{1, 7, 16, 5, 12, 6, 18, 9, 19, 10, 15, 14, 8, 3, 13, 4, 2, 11, 17, 20, 1}",4.081142,"{1, 2, 11, 15, 10, 18, 5, 16, 7, 6, 12, 9, 19, 14, 8, 13, 3, 4, 17, 20, 1}",4.612400,0.130174,0.000176
"{1, 20, 10, 16, 2, 7, 3, 4, 5, 14, 8, 12, 13, 18, 17, 6, 19, 9, 15, 11, 1}",3.664843,"{1, 20, 10, 16, 7, 2, 3, 4, 5, 8, 14, 13, 12, 18, 17, 6, 19, 9, 15, 11, 1}",3.948190,0.077315,0.000172
"{1, 7, 5, 15, 3, 17, 11, 8, 14, 18, 4, 10, 2, 16, 19, 13, 20, 6, 12, 9, 1}",3.952109,"{1, 7, 5, 15, 3, 11, 17, 8, 14, 18, 10, 4, 2, 16, 19, 13, 20, 6, 12, 9, 1}",4.075991,0.031346,0.000229
"{1, 19, 5, 2, 3, 7, 16, 14, 4, 12, 10, 15, 18, 8, 11, 9, 17, 13, 20, 6, 1}",3.612699,"{1, 19, 5, 2, 3, 7, 16, 4, 14, 8, 18, 15, 12, 10, 11, 9, 17, 13, 20, 6, 1}",3.828416,0.059711,0.000175
"{1, 14, 3, 2, 4, 16, 12, 7, 8, 20, 10, 13, 9, 15, 6, 18, 17, 5, 19, 11, 1}",3.657365,"{1, 4, 16, 12, 7, 8, 20, 18, 6, 15, 13, 9, 10, 11, 19, 17, 5, 2, 3, 14, 1}",4.324691,0.182461,0.000184
"{1, 12, 4, 3, 9, 10, 15, 20, 5, 2, 16, 19, 18, 7, 13, 14, 17, 8, 6, 11, 1}",3.789079,"{1, 12, 4, 3, 15, 20, 5, 2, 16, 17, 14, 13, 7, 18, 19, 10, 9, 8, 6, 11, 1}",4.856273,0.281650,0.000169
"{1, 18, 4, 11, 3, 10, 16, 20, 7, 13, 19, 5, 9, 6, 12, 15, 2, 14, 17, 8, 1}",3.423435,"{1, 18, 8, 17, 14, 15, 2, 12, 6, 9, 13, 7, 5, 19, 20, 16, 10, 3, 11, 4, 1}",3.827316,0.117975,0.000169
"{1, 16, 17, 6, 2, 20, 7, 10, 13, 9, 18, 19, 3, 15, 8, 11, 12, 5, 14, 4, 1}",3.435892,"{1, 17, 16, 6, 2, 19, 3, 15, 8, 11, 12, 20, 7, 10, 13, 9, 18, 5, 14, 4, 1}",3.897675,0.134400,0.000178
"{1, 11, 3, 16, 4, 5, 13, 14, 10, 17, 7, 6, 18, 19, 2, 8, 15, 9, 12, 20, 1}",3.554346,"{1, 20, 12, 9, 15, 8, 2, 19, 13, 14, 10, 17, 7, 18, 6, 5, 4, 16, 3, 11, 1}",4.295949,0.208647,0.000175
"{1, 12, 3, 4, 7, 9, 19, 5, 15, 11, 2, 10, 18, 14, 17, 20, 13, 16, 8, 6, 1}",3.637127,"{1, 12, 4, 3, 9, 7, 19, 5, 15, 11, 2, 10, 18, 14, 17, 20, 13, 16, 6, 8, 1}",3.835763,0.054613,0.000183
"{1, 12, 3, 19, 18, 14, 8, 17, 4, 16, 11, 2, 7, 15, 13, 10, 9, 6, 5, 20, 1}",3.715292,"{1, 12, 20, 5, 6, 9, 2, 13, 15, 10, 7, 11, 8, 17, 4, 16, 19, 18, 14, 3, 1}",4.299856,0.157340,0.000178
"{1, 5, 9, 14, 15, 20, 11, 3, 4, 19, 18, 13, 2, 6, 16, 17, 12, 8, 10, 7, 1}",3.718493,"{1, 7, 10, 8, 12, 17, 16, 6, 2, 13, 18, 11, 3, 4, 19, 20, 15, 5, 14, 9, 1}",4.028230,0.083296,0.000173
"{1, 4, 9, 19, 11, 5, 13, 2, 12, 14, 16, 6, 20, 8, 10, 18, 7, 17, 15, 3, 1}",4.092515,"{1, 19, 17, 3, 15, 18, 10, 8, 6, 20, 7, 2, 12, 14, 16, 13, 5, 11, 9, 4, 1}",4.726828,0.154993,0.000177
"{1, 6, 18, 2, 13, 14, 17, 8, 4, 10, 12, 15, 19, 9, 20, 7, 16, 3, 5, 11, 1}",4.239973,"{1, 11, 16, 3, 5, 18, 4, 10, 9, 7, 20, 19, 12, 15, 17, 14, 13, 8, 2, 6, 1}",4.969026,0.171948,0.000174
"{1, 12, 5, 6, 2, 7, 13, 9, 17, 10, 19, 18, 14, 20, 11, 3, 16, 15, 8, 4, 1}",3.917912,"{1, 12, 11, 16, 3, 20, 10, 6, 4, 8, 15, 18, 14, 19, 17, 9, 13, 7, 2, 5, 1}",5.002425,0.276809,0.000171
"{1, 8, 9, 18, 6, 15, 7, 10, 4, 2, 19, 3, 5, 11, 12, 20, 17, 13, 14, 16, 1}",3.480888,"{1, 13, 17, 14, 16, 19, 2, 3, 4, 5, 11, 12, 20, 15, 6, 18, 7, 10, 9, 8, 1}",4.414404,0.268183,0.000174
"{1, 19, 7, 12, 8, 17, 11, 10, 6, 2, 4, 18, 3, 14, 16, 20, 15, 13, 5, 9, 1}",4.064187,"{1, 9, 13, 5, 15, 20, 18, 4, 2, 14, 3, 16, 10, 11, 6, 12, 8, 17, 19, 7, 1}",4.746864,0.167974,0.000178
"{1, 8, 20, 3, 11, 4, 18, 7, 15, 13, 5, 16, 14, 10, 9, 6, 17, 19, 2, 12, 1}",3.822899,"{1, 12, 9, 10, 14, 5, 16, 13, 18, 4, 11, 3, 7, 15, 6, 17, 19, 2, 20, 8, 1}",4.741856,0.240382,0.000199
"{1, 3, 7, 4, 5, 2, 14, 17, 16, 8, 19, 11, 15, 12, 13, 18, 20, 6, 10, 9, 1}",3.894331,"{1, 9, 6, 20, 18, 13, 12, 15, 11, 8, 19, 16, 14, 17, 2, 5, 10, 4, 7, 3, 1}",4.621772,0.186795,0.000174
"{1, 5, 8, 20, 11, 15, 17, 3, 4, 2, 9, 6, 14, 16, 7, 12, 18, 19, 13, 10, 1}",4.088240,"{1, 10, 19, 13, 18, 7, 12, 16, 14, 6, 3, 2, 9, 4, 17, 15, 11, 20, 8, 5, 1}",4.287402,0.048716,0.000177
"{1, 3, 11, 16, 12, 4, 8, 15, 6, 2, 18, 13, 5, 14, 20, 7, 19, 17, 9, 10, 1}",3.250326,"{1, 10, 9, 19, 17, 7, 13, 18, 5, 14, 20, 12, 4, 8, 2, 6, 15, 16, 11, 3, 1}",3.673457,0.130181,0.000175
"{1, 18, 14, 11, 15, 10, 5, 7, 3, 19, 2, 4, 20, 6, 17, 12, 8, 9, 16, 13, 1}",4.137674,"{1, 18, 16, 8, 12, 20, 6, 17, 9, 7, 5, 4, 19, 2, 3, 10, 15, 11, 14, 13, 1}",5.118482,0.237043,0.000178
"{1, 15, 7, 3, 17, 12, 18, 20, 4, 13, 11, 14, 6, 5, 10, 2, 16, 19, 9, 8, 1}",3.423736,"{1, 9, 8, 19, 15, 16, 2, 10, 5, 6, 14, 11, 4, 13, 20, 18, 12, 3, 17, 7, 1}",3.653073,0.066984,0.000206
"{1, 4, 5, 7, 20, 13, 18, 8, 2, 11, 6, 17, 12, 9, 16, 3, 15, 19, 10, 14, 1}",4.301407,"{1, 14, 10, 19, 12, 9, 16, 3, 15, 8, 2, 11, 17, 6, 18, 13, 20, 7, 5, 4, 1}",4.551313,0.058099,0.000184
"{1, 9, 3, 10, 16, 18, 4, 2, 6, 14, 5, 20, 11, 13, 17, 12, 15, 8, 19, 7, 1}",3.403972,"{1, 9, 19, 8, 17, 15, 3, 10, 4, 16, 18, 2, 6, 12, 13, 5, 14, 20, 11, 7, 1}",4.410823,0.295787,0.000184
"{1, 19, 12, 2, 18, 8, 4, 17, 13, 10, 16, 14, 11, 7, 20, 3, 15, 9, 5, 6, 1}",3.470567,"{1, 6, 7, 3, 20, 11, 14, 17, 4, 8, 18, 19, 10, 16, 13, 2, 12, 9, 15, 5, 1}",4.382629,0.262799,0.000183
"{1, 5, 20, 4, 11, 18, 3, 16, 8, 2, 13, 17, 10, 15, 14, 7, 6, 19, 12, 9, 1}",4.216718,"{1, 12, 19, 6, 10, 13, 17, 2, 8, 16, 3, 18, 11, 4, 20, 5, 15, 14, 7, 9, 1}",4.465877,0.059088,0.000185
"{1, 19, 12, 4, 8, 14, 18, 20, 13, 2, 9, 10, 6, 15, 5, 3, 7, 17, 11, 16, 1}",3.801483,"{1, 5, 15, 6, 13, 8, 20, 14, 18, 12, 4, 2, 9, 10, 3, 7, 17, 11, 16, 19, 1}",4.462287,0.173828,0.000199
"{1, 2, 11, 18, 19, 13, 5, 12, 14, 9, 6, 8, 7, 15, 4, 3, 16, 17, 20, 10, 1}",3.732325,"{1, 10, 20, 17, 16, 4, 15, 7, 8, 9, 6, 14, 12, 5, 13, 3, 18, 19, 11, 2, 1}",4.222969,0.131458,0.000184
"{1, 2, 12, 5, 3, 10, 8, 11, 19, 15, 6, 4, 16, 13, 18, 17, 9, 14, 7, 20, 1}",4.003086,"{1, 7, 20, 14, 6, 4, 16, 13, 18, 17, 9, 2, 12, 5, 3, 10, 8, 11, 15, 19, 1}",4.710090,0.176615,0.000176
"{1, 11, 10, 20, 5, 6, 4, 8, 18, 13, 3, 9, 12, 17, 15, 2, 7, 16, 14, 19, 1}",3.675854,"{1, 14, 19, 16, 7, 2, 15, 17, 12, 9, 13, 3, 18, 8, 4, 6, 5, 20, 10, 11, 1}",3.967449,0.079327,0.000174
"{1, 15, 7, 20, 5, 13, 19, 3, 2, 18, 8, 16, 12, 11, 10, 14, 6, 9, 4, 17, 1}",4.154757,"{1, 17, 9, 6, 14, 10, 11, 12, 16, 18, 8, 13, 19, 3, 2, 5, 20, 7, 4, 15, 1}",4.586227,0.103850,0.000175
"{1, 8, 3, 6, 11, 2, 18, 15, 10, 20, 13, 16, 19, 5, 7, 17, 12, 4, 14, 9, 1}",4.147906,"{1, 8, 11, 3, 6, 2, 10, 15, 18, 20, 13, 19, 16, 5, 7, 17, 12, 4, 14, 9, 1}",4.505296,0.086162,0.000183
"{1, 18, 16, 7, 19, 12, 11, 14, 2, 13, 17, 4, 5, 8, 9, 15, 6, 10, 20, 3, 1}",3.686344,"{1, 18, 16, 13, 2, 14, 7, 19, 12, 11, 17, 4, 5, 8, 9, 15, 6, 10, 20, 3, 1}",3.877950,0.051977,0.000171
"{1, 12, 18, 9, 8, 17, 2, 4, 15, 13, 5, 6, 10, 16, 20, 19, 14, 3, 7, 11, 1}",3.777447,"{1, 2, 17, 8, 15, 13, 5, 6, 10, 16, 4, 9, 18, 20, 19, 14, 12, 3, 7, 11, 1}",5.004631,0.324871,0.000174
"{1, 14, 10, 16, 6, 2, 8, 17, 15, 3, 9, 13, 7, 18, 4, 5, 11, 12, 19, 20, 1}",3.351056,"{1, 14, 20, 19, 12, 11, 5, 4, 18, 7, 13, 9, 3, 15, 17, 8, 2, 6, 10, 16, 1}",3.529283,0.053185,0.000207
"{1, 14, 15, 20, 8, 17, 2, 10, 3, 9, 18, 5, 11, 12, 19, 4, 6, 16, 7, 13, 1}",4.270245,"{1, 14, 15, 20, 8, 4, 6, 12, 11, 5, 18, 9, 2, 17, 10, 3, 19, 16, 7, 13, 1}",4.635430,0.085519,0.000253
"{1, 20, 16, 5, 8, 7, 10, 3, 9, 17, 15, 14, 6, 13, 18, 11, 2, 12, 4, 19, 1}",3.563065,"{1, 19, 4, 20, 10, 5, 16, 8, 7, 3, 9, 17, 15, 14, 6, 13, 18, 2, 11, 12, 1}",4.531918,0.271916,0.000253
"{1, 19, 4, 13, 6, 7, 10, 12, 18, 9, 8, 11, 17, 5, 2, 20, 15, 16, 3, 14, 1}",3.701882,"{1, 14, 3, 16, 15, 20, 2, 5, 17, 8, 9, 18, 12, 10, 7, 6, 13, 4, 19, 11, 1}",3.826213,0.033586,0.000206
"{1, 9, 17, 15, 4, 12, 16, 20, 19, 5, 2, 3, 14, 18, 8, 10, 13, 11, 7, 6, 1}",3.598574,"{1, 17, 15, 4, 12, 16, 20, 5, 2, 19, 8, 10, 13, 7, 11, 18, 14, 3, 6, 9, 1}",4.483984,0.246045,0.000196
"{1, 4, 3, 16, 8, 9, 17, 6, 13, 15, 14, 10, 12, 7, 11, 5, 18, 20, 19, 2, 1}",3.839532,"{1, 4, 3, 16, 8, 9, 17, 15, 13, 6, 14, 10, 5, 18, 20, 7, 12, 11, 19, 2, 1}",4.063005,0.058203,0.000176
"{1, 4, 19, 16, 8, 14, 11, 13, 20, 17, 2, 10, 5, 18, 9, 3, 12, 6, 15, 7, 1}",3.436557,"{1, 7, 6, 15, 18, 9, 3, 12, 17, 20, 13, 2, 10, 5, 16, 11, 14, 8, 4, 19, 1}",4.026359,0.171626,0.000173
"{1, 18, 12, 3, 10, 8, 19, 20, 15, 17, 14, 9, 11, 16, 4, 5, 13, 7, 2, 6, 1}",3.750520,"{1, 6, 18, 20, 15, 9, 17, 19, 8, 10, 3, 12, 14, 11, 5, 16, 4, 13, 7, 2, 1}",4.722353,0.259119,0.000181
"{1, 2, 6, 15, 8, 19, 4, 9, 5, 7, 13, 12, 11, 10, 18, 16, 20, 17, 14, 3, 1}",4.354247,"{1, 3, 11, 12, 13, 5, 7, 10, 18, 16, 20, 17, 14, 19, 4, 9, 15, 6, 2, 8, 1}",5.067397,0.163783,0.000173
"{1, 10, 14, 20, 2, 11, 7, 9, 15, 12, 16, 17, 3, 13, 18, 8, 19, 6, 4, 5, 1}",3.533118,"{1, 5, 4, 20, 6, 3, 13, 8, 18, 19, 17, 16, 12, 9, 15, 7, 11, 2, 14, 10, 1}",4.178406,0.182640,0.000190
"{1, 12, 4, 15, 19, 9, 7, 5, 10, 14, 8, 17, 6, 18, 2, 20, 13, 11, 3, 16, 1}",3.685374,"{1, 15, 4, 16, 13, 20, 2, 18, 6, 17, 8, 14, 10, 5, 7, 9, 19, 3, 11, 12, 1}",3.992967,0.083463,0.000167
"{1, 18, 3, 6, 2, 11, 10, 20, 13, 7, 9, 12, 4, 8, 15, 16, 17, 14, 5, 19, 1}",4.090497,"{1, 19, 18, 3, 6, 10, 11, 2, 20, 13, 7, 4, 8, 15, 16, 17, 14, 5, 9, 12, 1}",4.703974,0.149976,0.000260
"{1, 18, 6, 12, 20, 11, 19, 10, 16, 5, 7, 9, 8, 17, 14, 15, 2, 3, 4, 13, 1}",3.914022,"{1, 18, 11, 19, 12, 6, 20, 15, 2, 14, 8, 17, 9, 10, 16, 5, 4, 13, 3, 7, 1}",5.247294,0.340640,0.000175
"{1, 11, 18, 10, 19, 4, 7, 5, 14, 17, 6, 13, 8, 3, 16, 2, 15, 12, 9, 20, 1}",3.949596,"{1, 20, 9, 15, 12, 2, 16, 3, 8, 13, 11, 18, 10, 19, 4, 7, 5, 14, 6, 17, 1}",4.684722,0.186127,0.000171
"{1, 16, 18, 10, 17, 8, 13, 9, 20, 6, 3, 4, 14, 11, 12, 7, 15, 5, 2, 19, 1}",4.277833,"{1, 19, 2, 7, 12, 11, 5, 15, 14, 4, 9, 13, 18, 10, 8, 17, 20, 6, 3, 16, 1}",5.270391,0.232023,0.000180
"{1, 2, 19, 20, 17, 14, 12, 8, 4, 5, 11, 16, 7, 13, 18, 3, 15, 10, 6, 9, 1}",4.160248,"{1, 9, 11, 16, 7, 13, 18, 10, 15, 3, 6, 5, 4, 17, 8, 12, 14, 20, 19, 2, 1}",4.511663,0.084470,0.000176
"{1, 12, 15, 14, 2, 19, 8, 17, 11, 5, 13, 18, 4, 10, 3, 6, 20, 9, 7, 16, 1}",3.507866,"{1, 16, 9, 3, 6, 20, 7, 10, 4, 18, 11, 5, 13, 8, 17, 19, 2, 14, 15, 12, 1}",4.032677,0.149610,0.000180
"{1, 9, 13, 4, 18, 14, 7, 10, 8, 19, 12, 15, 2, 5, 3, 17, 20, 11, 16, 6, 1}",4.328794,"{1, 16, 4, 18, 14, 7, 10, 8, 2, 15, 12, 19, 17, 3, 5, 9, 13, 20, 11, 6, 1}",5.799270,0.339696,0.000272
"{1, 3, 13, 15, 16, 7, 6, 12, 11, 17, 9, 5, 20, 14, 4, 19, 18, 10, 2, 8, 1}",3.986992,"{1, 8, 2, 10, 19, 4, 18, 11, 12, 14, 20, 5, 9, 17, 6, 7, 16, 15, 13, 3, 1}",4.399570,0.103481,0.000192
"{1, 6, 18, 13, 2, 10, 3, 8, 12, 16, 14, 7, 19, 4, 11, 9, 17, 15, 20, 5, 1}",3.616348,"{1, 17, 15, 9, 6, 18, 13, 7, 19, 4, 11, 14, 16, 12, 8, 3, 10, 2, 20, 5, 1}",4.175138,0.154518,0.000199
"{1, 17, 9, 6, 14, 16, 12, 7, 3, 11, 8, 5, 19, 20, 2, 10, 15, 13, 18, 4, 1}",3.955445,"{1, 4, 9, 15, 13, 18, 17, 6, 14, 16, 7, 12, 3, 11, 8, 5, 19, 20, 2, 10, 1}",4.257622,0.076395,0.000175
"{1, 4, 2, 10, 7, 15, 17, 20, 5, 13, 14, 6, 19, 11, 8, 12, 18, 16, 3, 9, 1}",3.649782,"{1, 9, 4, 2, 10, 7, 15, 17, 20, 5, 6, 13, 14, 19, 16, 11, 18, 8, 12, 3, 1}",3.907824,0.070701,0.000199
"{1, 12, 9, 19, 8, 18, 16, 15, 4, 17, 13, 6, 20, 14, 11, 7, 10, 2, 5, 3, 1}",3.859928,"{1, 12, 9, 5, 3, 19, 8, 15, 16, 18, 4, 20, 14, 11, 6, 17, 13, 7, 10, 2, 1}",4.628677,0.199162,0.000182
"{1, 6, 2, 19, 12, 20, 15, 4, 8, 5, 7, 13, 9, 3, 11, 18, 17, 10, 14, 16, 1}",3.954786,"{1, 11, 18, 17, 14, 10, 5, 8, 4, 2, 19, 12, 20, 15, 9, 13, 7, 3, 16, 6, 1}",5.187669,0.311745,0.000196
"{1, 2, 13, 8, 6, 16, 11, 19, 15, 4, 18, 10, 9, 20, 14, 17, 5, 3, 12, 7, 1}",3.904255,"{1, 2, 13, 8, 6, 16, 11, 19, 15, 3, 5, 14, 17, 20, 9, 10, 4, 18, 12, 7, 1}",4.274791,0.094906,0.000174
"{1, 4, 12, 2, 18, 10, 16, 9, 5, 3, 15, 13, 14, 7, 17, 11, 8, 19, 20, 6, 1}",3.698247,"{1, 6, 20, 19, 11, 8, 13, 14, 7, 15, 5, 9, 16, 10, 18, 3, 17, 2, 12, 4, 1}",4.444844,0.201879,0.000172
"{1, 16, 7, 2, 6, 17, 3, 13, 10, 19, 11, 4, 5, 9, 18, 20, 12, 14, 15, 8, 1}",3.904875,"{1, 8, 16, 7, 14, 19, 10, 3, 13, 11, 4, 5, 9, 18, 20, 12, 15, 6, 17, 2, 1}",5.074530,0.299537,0.000201
"{1, 7, 5, 18, 10, 20, 14, 6, 17, 16, 2, 13, 19, 8, 12, 9, 11, 15, 4, 3, 1}",3.469992,"{1, 7, 5, 18, 14, 20, 10, 6, 16, 17, 2, 13, 19, 8, 12, 11, 15, 9, 4, 3, 1}",3.791159,0.092556,0.000182
"{1, 13, 5, 16, 7, 18, 15, 10, 2, 20, 3, 9, 12, 8, 14, 19, 4, 11, 17, 6, 1}",4.090944,"{1, 7, 18, 15, 10, 2, 20, 3, 9, 16, 5, 17, 6, 11, 4, 19, 14, 8, 12, 13, 1}",4.628448,0.131389,0.000226
"{1, 12, 9, 4, 18, 13, 6, 5, 15, 14, 20, 10, 2, 16, 17, 3, 19, 8, 11, 7, 1}",4.848428,"{1, 6, 13, 18, 4, 9, 12, 7, 11, 16, 8, 19, 3, 17, 2, 20, 10, 14, 15, 5, 1}",5.396358,0.113012,0.000173
"{1, 13, 17, 7, 8, 2, 19, 11, 18, 5, 4, 20, 3, 15, 9, 10, 14, 12, 16, 6, 1}",3.883353,"{1, 13, 17, 5, 4, 18, 11, 2, 19, 8, 7, 3, 20, 15, 9, 10, 14, 16, 12, 6, 1}",4.389994,0.130465,0.000173
"{1, 15, 3, 6, 4, 5, 19, 9, 2, 12, 20, 16, 7, 10, 17, 11, 8, 18, 14, 13, 1}",4.179236,"{1, 13, 14, 18, 8, 16, 7, 10, 11, 17, 2, 12, 4, 5, 19, 9, 20, 15, 3, 6, 1}",5.562563,0.331000,0.000193
"{1, 11, 2, 17, 18, 14, 19, 10, 16, 9, 3, 5, 6, 4, 20, 12, 7, 8, 13, 15, 1}",3.949548,"{1, 15, 13, 8, 7, 12, 20, 4, 6, 9, 5, 3, 16, 10, 19, 14, 18, 17, 2, 11, 1}",3.955094,0.001404,0.000187
"{1, 9, 10, 3, 6, 11, 16, 19, 7, 2, 12, 20, 17, 4, 13, 18, 15, 8, 5, 14, 1}",4.165789,"{1, 9, 3, 10, 14, 5, 8, 15, 18, 4, 17, 19, 16, 13, 20, 12, 7, 2, 6, 11, 1}",4.494721,0.078961,0.000174
"{1, 7, 3, 15, 8, 6, 9, 12, 5, 18, 11, 20, 17, 19, 2, 16, 14, 10, 13, 4, 1}",4.036395,"{1, 7, 3, 8, 15, 6, 9, 12, 5, 18, 11, 20, 17, 19, 16, 4, 2, 14, 10, 13, 1}",4.352447,0.078300,0.000173
"{1, 17, 19, 16, 10, 6, 4, 9, 2, 14, 15, 7, 3, 8, 12, 20, 18, 5, 13, 11, 1}",4.157921,"{1, 17, 19, 13, 20, 5, 18, 12, 8, 3, 7, 2, 9, 4, 10, 16, 6, 14, 15, 11, 1}",4.794748,0.153160,0.000169
"{1, 6, 16, 18, 20, 8, 10, 17, 5, 7, 9, 13, 19, 4, 3, 14, 2, 12, 15, 11, 1}",3.606881,"{1, 11, 15, 12, 20, 8, 18, 16, 6, 10, 17, 5, 7, 9, 13, 19, 4, 14, 3, 2, 1}",4.184083,0.160028,0.000198
"{1, 3, 15, 17, 18, 10, 20, 16, 2, 13, 8, 6, 7, 11, 4, 14, 5, 19, 12, 9, 1}",3.479337,"{1, 15, 3, 17, 18, 20, 10, 16, 2, 13, 8, 6, 7, 11, 5, 19, 12, 9, 14, 4, 1}",4.148840,0.192422,0.000168
"{1, 10, 8, 18, 11, 2, 16, 20, 7, 19, 15, 13, 3, 4, 14, 17, 9, 12, 5, 6, 1}",3.317775,"{1, 17, 5, 6, 11, 2, 18, 8, 15, 19, 7, 20, 16, 12, 14, 9, 4, 3, 13, 10, 1}",4.154118,0.252080,0.000176
"{1, 17, 4, 14, 13, 10, 19, 9, 16, 2, 7, 18, 5, 20, 11, 15, 6, 8, 12, 3, 1}",3.603932,"{1, 17, 10, 9, 19, 13, 4, 14, 16, 2, 18, 7, 5, 20, 11, 15, 6, 8, 3, 12, 1}",4.108022,0.139872,0.000286
"{1, 7, 17, 8, 6, 2, 15, 14, 3, 5, 11, 13, 19, 20, 16, 9, 12, 18, 10, 4, 1}",4.212119,"{1, 10, 4, 18, 12, 9, 16, 11, 13, 3, 5, 19, 20, 14, 15, 2, 6, 8, 17, 7, 1}",4.766514,0.131619,0.000171
"{1, 14, 18, 20, 11, 2, 3, 6, 4, 19, 13, 9, 7, 15, 12, 8, 17, 10, 16, 5, 1}",3.782758,"{1, 19, 13, 9, 7, 15, 8, 17, 12, 16, 5, 10, 4, 6, 2, 3, 11, 20, 18, 14, 1}",4.223749,0.116579,0.000202
"{1, 9, 3, 8, 14, 6, 15, 18, 2, 13, 5, 4, 16, 12, 7, 10, 11, 17, 20, 19, 1}",4.268334,"{1, 19, 9, 20, 17, 11, 10, 7, 4, 16, 12, 13, 5, 2, 15, 18, 6, 14, 8, 3, 1}",4.819415,0.129109,0.000176
"{1, 9, 3, 16, 2, 11, 4, 17, 19, 10, 12, 7, 15, 8, 6, 13, 5, 20, 18, 14, 1}",4.200256,"{1, 18, 20, 8, 15, 7, 12, 10, 16, 2, 11, 5, 13, 6, 19, 17, 4, 3, 9, 14, 1}",4.945972,0.177541,0.000174
