optimal_tour,optimal_tour_length,threshold_accepting_tour,threshold_accepting_tour_length,score,time
"{1, 13, 6, 11, 3, 20, 15, 12, 14, 2, 19, 4, 17, 10, 9, 7, 5, 8, 18, 16, 1}",3.709576,"{1, 13, 6, 11, 16, 18, 3, 20, 15, 12, 14, 2, 19, 4, 17, 10, 9, 7, 5, 8, 1}",3.786917,0.020849,0.043970
"{1, 5, 7, 6, 14, 10, 4, 12, 13, 3, 9, 18, 15, 2, 8, 20, 17, 16, 19, 11, 1}",3.950536,"{1, 5, 7, 6, 13, 12, 14, 10, 4, 3, 9, 18, 15, 2, 8, 20, 17, 16, 19, 11, 1}",3.963826,0.003364,0.043985
"{1, 7, 2, 4, 11, 8, 10, 14, 3, 17, 9, 6, 13, 16, 15, 19, 20, 12, 18, 5, 1}",3.530120,"{1, 5, 18, 12, 20, 19, 15, 16, 13, 6, 9, 7, 17, 3, 14, 10, 8, 11, 4, 2, 1}",3.602295,0.020446,0.043851
"{1, 6, 3, 5, 9, 2, 17, 18, 20, 19, 11, 14, 4, 15, 13, 8, 10, 7, 16, 12, 1}",4.177578,"{1, 12, 16, 7, 10, 8, 13, 15, 4, 14, 11, 19, 20, 18, 17, 2, 9, 5, 3, 6, 1}",4.177578,0.000000,0.043867
"{1, 12, 15, 14, 17, 20, 19, 6, 2, 9, 7, 8, 11, 13, 5, 10, 18, 4, 16, 3, 1}",3.424367,"{1, 3, 16, 4, 18, 10, 5, 13, 8, 11, 7, 9, 2, 6, 19, 20, 17, 14, 15, 12, 1}",3.421349,-0.000881,0.043934
"{1, 4, 7, 15, 6, 14, 19, 13, 10, 16, 11, 3, 2, 9, 18, 17, 5, 20, 8, 12, 1}",4.167922,"{1, 7, 4, 15, 6, 13, 14, 19, 10, 16, 11, 3, 2, 9, 18, 17, 5, 20, 8, 12, 1}",4.243799,0.018205,0.043852
"{1, 19, 15, 11, 13, 3, 20, 8, 7, 10, 2, 6, 18, 14, 4, 17, 12, 9, 5, 16, 1}",4.031485,"{1, 19, 15, 20, 8, 3, 13, 11, 10, 7, 2, 6, 18, 14, 4, 17, 12, 9, 5, 16, 1}",4.109328,0.019309,0.043896
"{1, 19, 8, 17, 2, 4, 14, 7, 6, 12, 5, 10, 13, 9, 20, 15, 18, 16, 11, 3, 1}",3.620282,"{1, 19, 8, 2, 17, 4, 14, 7, 6, 12, 5, 10, 13, 9, 20, 15, 18, 16, 11, 3, 1}",3.678189,0.015995,0.043783
"{1, 10, 6, 13, 11, 5, 18, 9, 15, 4, 17, 7, 20, 3, 14, 16, 2, 12, 19, 8, 1}",3.890407,"{1, 10, 6, 13, 11, 5, 18, 9, 15, 4, 17, 7, 20, 3, 14, 16, 2, 12, 19, 8, 1}",3.890407,0.000000,0.043747
"{1, 13, 18, 20, 7, 16, 11, 5, 14, 19, 8, 2, 4, 3, 12, 10, 6, 9, 15, 17, 1}",3.877835,"{1, 17, 15, 9, 6, 10, 12, 3, 4, 2, 8, 19, 14, 5, 11, 16, 7, 20, 18, 13, 1}",3.877835,0.000000,0.043938
"{1, 11, 17, 9, 19, 18, 2, 12, 6, 4, 3, 14, 8, 7, 5, 20, 15, 10, 13, 16, 1}",3.600028,"{1, 11, 17, 9, 19, 18, 2, 20, 15, 5, 3, 12, 6, 4, 14, 8, 7, 10, 13, 16, 1}",3.802096,0.056130,0.044198
"{1, 15, 2, 13, 11, 18, 17, 19, 14, 9, 6, 10, 20, 7, 3, 16, 4, 5, 12, 8, 1}",3.424038,"{1, 15, 2, 13, 18, 11, 20, 7, 3, 10, 19, 17, 14, 9, 6, 16, 4, 5, 12, 8, 1}",3.806824,0.111794,0.043996
"{1, 9, 8, 19, 20, 3, 14, 12, 6, 16, 17, 7, 4, 15, 11, 13, 10, 2, 18, 5, 1}",3.595218,"{1, 5, 18, 2, 10, 11, 15, 4, 13, 7, 17, 16, 6, 12, 14, 3, 20, 19, 8, 9, 1}",3.598981,0.001047,0.044103
"{1, 9, 13, 19, 8, 11, 14, 4, 12, 6, 5, 2, 15, 18, 3, 20, 17, 16, 7, 10, 1}",3.522637,"{1, 10, 5, 2, 7, 17, 15, 18, 3, 20, 16, 9, 13, 19, 8, 11, 14, 4, 12, 6, 1}",3.692504,0.048221,0.043877
"{1, 11, 15, 18, 4, 2, 17, 16, 8, 5, 14, 13, 6, 7, 10, 20, 19, 3, 9, 12, 1}",3.772854,"{1, 12, 9, 3, 19, 20, 10, 7, 6, 13, 14, 5, 8, 16, 17, 2, 4, 18, 15, 11, 1}",3.772853,0.000000,0.044216
"{1, 15, 2, 16, 19, 20, 10, 9, 3, 18, 12, 6, 13, 17, 5, 14, 11, 4, 7, 8, 1}",4.314783,"{1, 15, 2, 16, 19, 20, 10, 9, 3, 18, 12, 6, 13, 5, 14, 17, 7, 4, 11, 8, 1}",4.410426,0.022166,0.043812
"{1, 8, 12, 15, 20, 14, 17, 9, 2, 16, 18, 4, 19, 10, 6, 3, 13, 7, 11, 5, 1}",3.976236,"{1, 8, 12, 15, 20, 14, 17, 9, 2, 16, 18, 19, 4, 13, 10, 6, 3, 7, 11, 5, 1}",4.043362,0.016882,0.043710
"{1, 3, 18, 9, 15, 7, 8, 11, 4, 5, 6, 12, 17, 16, 2, 20, 14, 10, 13, 19, 1}",4.123821,"{1, 3, 18, 9, 15, 7, 8, 11, 4, 5, 6, 12, 17, 16, 2, 20, 14, 10, 13, 19, 1}",4.123821,0.000000,0.043993
"{1, 8, 18, 7, 17, 20, 13, 11, 10, 14, 9, 2, 4, 15, 12, 3, 6, 5, 16, 19, 1}",4.697982,"{1, 8, 18, 7, 17, 20, 13, 11, 5, 10, 14, 9, 2, 4, 15, 12, 3, 6, 16, 19, 1}",4.710001,0.002558,0.043849
"{1, 5, 3, 4, 13, 9, 6, 14, 15, 20, 7, 11, 18, 8, 17, 16, 10, 19, 2, 12, 1}",4.360701,"{1, 5, 3, 4, 13, 9, 6, 14, 15, 20, 7, 11, 18, 8, 17, 16, 10, 19, 2, 12, 1}",4.360701,0.000000,0.043816
"{1, 17, 13, 16, 20, 11, 3, 6, 4, 9, 18, 14, 12, 19, 8, 7, 15, 10, 2, 5, 1}",3.761970,"{1, 17, 13, 16, 20, 11, 3, 4, 9, 6, 18, 14, 12, 19, 8, 7, 15, 10, 2, 5, 1}",3.774425,0.003311,0.043720
"{1, 19, 7, 4, 18, 20, 17, 2, 3, 10, 16, 6, 12, 11, 13, 14, 5, 15, 8, 9, 1}",4.097394,"{1, 8, 15, 5, 12, 6, 14, 13, 11, 10, 3, 16, 19, 7, 17, 2, 20, 18, 4, 9, 1}",4.484794,0.094548,0.044097
"{1, 18, 4, 15, 11, 9, 20, 10, 7, 2, 14, 3, 19, 5, 12, 16, 13, 6, 8, 17, 1}",4.098816,"{1, 18, 4, 15, 11, 9, 20, 10, 7, 2, 14, 3, 19, 12, 5, 16, 13, 6, 8, 17, 1}",4.097901,-0.000223,0.043764
"{1, 6, 13, 8, 9, 2, 18, 20, 15, 17, 14, 5, 4, 19, 10, 12, 3, 7, 16, 11, 1}",3.492018,"{1, 11, 16, 7, 3, 12, 10, 19, 4, 5, 14, 15, 20, 18, 2, 9, 8, 13, 17, 6, 1}",3.491303,-0.000205,0.043746
"{1, 9, 8, 20, 16, 12, 2, 18, 14, 4, 11, 17, 6, 5, 19, 10, 3, 15, 7, 13, 1}",4.434831,"{1, 13, 7, 15, 3, 10, 19, 5, 6, 17, 11, 14, 4, 12, 18, 2, 16, 20, 8, 9, 1}",4.453793,0.004276,0.043825
"{1, 2, 7, 10, 14, 15, 13, 19, 5, 12, 3, 11, 9, 8, 4, 6, 20, 17, 18, 16, 1}",4.095719,"{1, 2, 7, 10, 14, 15, 13, 19, 5, 12, 11, 9, 3, 8, 4, 6, 20, 17, 18, 16, 1}",4.155461,0.014586,0.043929
"{1, 3, 8, 2, 12, 20, 7, 16, 17, 10, 5, 18, 15, 9, 19, 14, 11, 4, 13, 6, 1}",3.771150,"{1, 3, 8, 2, 12, 20, 7, 16, 17, 10, 18, 5, 15, 9, 19, 14, 11, 4, 13, 6, 1}",3.770613,-0.000142,0.044214
"{1, 9, 15, 16, 13, 14, 6, 18, 20, 4, 11, 7, 5, 19, 8, 10, 12, 2, 3, 17, 1}",4.016644,"{1, 17, 2, 12, 3, 10, 8, 5, 7, 19, 11, 4, 20, 18, 6, 14, 13, 16, 15, 9, 1}",4.075274,0.014597,0.043919
"{1, 19, 20, 16, 9, 15, 3, 7, 10, 6, 4, 17, 5, 18, 2, 12, 13, 8, 14, 11, 1}",3.755266,"{1, 19, 20, 4, 15, 16, 9, 3, 7, 10, 6, 17, 5, 18, 2, 12, 13, 8, 14, 11, 1}",3.851645,0.025665,0.043701
"{1, 18, 11, 12, 15, 9, 17, 5, 20, 2, 4, 8, 10, 13, 6, 3, 14, 7, 19, 16, 1}",3.047388,"{1, 18, 11, 9, 17, 5, 20, 2, 4, 8, 10, 13, 15, 12, 6, 3, 14, 7, 19, 16, 1}",3.091987,0.014635,0.043537
"{1, 3, 4, 5, 11, 15, 16, 20, 6, 10, 8, 19, 9, 13, 17, 12, 14, 7, 2, 18, 1}",3.618002,"{1, 18, 2, 7, 14, 12, 17, 13, 9, 19, 8, 10, 6, 20, 16, 15, 11, 5, 4, 3, 1}",3.618002,0.000000,0.043962
"{1, 19, 5, 10, 15, 17, 14, 4, 16, 8, 18, 12, 11, 20, 9, 13, 7, 2, 6, 3, 1}",4.155384,"{1, 3, 6, 2, 7, 13, 9, 20, 11, 12, 18, 8, 16, 4, 14, 17, 15, 10, 5, 19, 1}",4.155384,0.000000,0.043882
"{1, 7, 20, 3, 6, 15, 19, 14, 13, 2, 5, 4, 9, 10, 18, 11, 16, 8, 17, 12, 1}",4.398673,"{1, 7, 20, 6, 3, 18, 10, 9, 4, 11, 8, 16, 5, 2, 13, 14, 19, 15, 12, 17, 1}",4.552962,0.035076,0.043954
"{1, 19, 12, 20, 6, 14, 8, 5, 16, 4, 10, 3, 11, 9, 13, 18, 2, 17, 7, 15, 1}",3.398339,"{1, 15, 7, 17, 2, 18, 13, 9, 11, 3, 10, 4, 16, 5, 8, 14, 6, 20, 12, 19, 1}",3.398338,0.000000,0.043862
"{1, 4, 9, 17, 6, 15, 8, 19, 14, 3, 12, 10, 13, 2, 5, 18, 11, 16, 20, 7, 1}",4.429011,"{1, 18, 5, 2, 13, 10, 12, 3, 14, 19, 9, 4, 17, 8, 15, 6, 20, 16, 11, 7, 1}",4.557474,0.029005,0.043825
"{1, 4, 8, 11, 6, 2, 10, 18, 3, 7, 12, 15, 9, 19, 16, 13, 14, 17, 5, 20, 1}",3.991112,"{1, 4, 8, 11, 6, 5, 17, 14, 13, 16, 19, 9, 15, 12, 7, 3, 18, 10, 2, 20, 1}",4.064910,0.018491,0.043788
"{1, 7, 19, 12, 9, 16, 6, 10, 15, 3, 5, 17, 14, 11, 20, 4, 13, 2, 18, 8, 1}",4.167230,"{1, 7, 19, 12, 9, 16, 6, 10, 15, 3, 5, 17, 14, 11, 20, 4, 13, 2, 18, 8, 1}",4.167230,0.000000,0.043740
"{1, 8, 12, 20, 11, 2, 9, 13, 17, 7, 16, 5, 19, 15, 18, 3, 10, 4, 14, 6, 1}",4.120437,"{1, 8, 12, 20, 11, 2, 9, 13, 16, 5, 19, 15, 7, 17, 18, 3, 10, 4, 14, 6, 1}",4.202439,0.019901,0.043576
"{1, 19, 13, 16, 14, 8, 20, 3, 6, 9, 18, 4, 11, 5, 7, 17, 10, 2, 12, 15, 1}",3.837002,"{1, 19, 16, 14, 8, 20, 3, 6, 9, 18, 4, 11, 13, 5, 7, 17, 10, 2, 12, 15, 1}",4.026945,0.049503,0.043876
"{1, 9, 10, 17, 3, 15, 4, 11, 7, 14, 20, 13, 16, 2, 12, 19, 5, 6, 8, 18, 1}",3.979886,"{1, 9, 10, 17, 3, 15, 4, 11, 7, 14, 20, 13, 16, 2, 12, 19, 5, 6, 8, 18, 1}",3.979886,0.000000,0.044162
"{1, 6, 20, 8, 2, 12, 14, 5, 19, 15, 7, 16, 18, 17, 4, 11, 10, 3, 9, 13, 1}",3.745755,"{1, 6, 20, 8, 2, 14, 12, 18, 16, 5, 19, 15, 7, 17, 4, 11, 10, 3, 9, 13, 1}",3.880060,0.035855,0.043869
"{1, 15, 7, 20, 6, 10, 12, 3, 11, 9, 5, 18, 13, 19, 4, 8, 14, 2, 17, 16, 1}",3.981467,"{1, 15, 7, 20, 6, 10, 12, 3, 11, 9, 5, 18, 13, 19, 4, 8, 14, 2, 17, 16, 1}",3.981467,0.000000,0.044039
"{1, 5, 14, 19, 15, 17, 11, 6, 3, 4, 13, 18, 20, 9, 16, 8, 2, 10, 7, 12, 1}",3.705310,"{1, 12, 7, 10, 2, 8, 16, 9, 20, 18, 13, 4, 3, 19, 6, 11, 17, 15, 14, 5, 1}",3.827585,0.033000,0.043889
"{1, 20, 8, 10, 17, 16, 19, 3, 14, 18, 11, 15, 5, 12, 9, 4, 6, 2, 13, 7, 1}",3.894450,"{1, 7, 13, 2, 6, 5, 4, 9, 12, 18, 14, 11, 15, 3, 19, 16, 17, 10, 8, 20, 1}",3.906728,0.003153,0.043512
"{1, 15, 18, 11, 17, 5, 14, 13, 8, 10, 4, 19, 7, 3, 9, 12, 16, 2, 6, 20, 1}",3.124635,"{1, 11, 17, 5, 14, 13, 8, 10, 4, 19, 7, 16, 3, 9, 12, 2, 6, 20, 18, 15, 1}",3.136531,0.003807,0.044145
"{1, 6, 9, 4, 5, 14, 12, 20, 3, 16, 10, 13, 18, 11, 2, 17, 19, 8, 15, 7, 1}",3.711826,"{1, 7, 15, 8, 19, 17, 2, 11, 18, 13, 10, 16, 3, 20, 14, 5, 4, 12, 9, 6, 1}",3.715646,0.001029,0.044040
"{1, 18, 15, 8, 7, 3, 16, 5, 4, 10, 14, 12, 19, 9, 20, 11, 2, 17, 13, 6, 1}",3.316022,"{1, 18, 15, 8, 7, 3, 16, 5, 4, 10, 14, 19, 12, 9, 20, 11, 2, 17, 13, 6, 1}",3.315637,-0.000116,0.043994
"{1, 15, 8, 16, 2, 4, 13, 12, 20, 19, 5, 18, 3, 10, 9, 17, 14, 11, 7, 6, 1}",4.440174,"{1, 6, 11, 7, 17, 14, 9, 10, 3, 18, 5, 19, 20, 12, 13, 4, 2, 16, 8, 15, 1}",4.475746,0.008011,0.043647
"{1, 20, 18, 6, 7, 8, 19, 11, 15, 5, 2, 3, 16, 9, 13, 4, 12, 17, 10, 14, 1}",3.885717,"{1, 14, 18, 7, 8, 10, 17, 12, 4, 13, 9, 16, 3, 2, 5, 15, 11, 19, 6, 20, 1}",3.996435,0.028494,0.043904
"{1, 17, 7, 3, 18, 4, 13, 20, 12, 8, 6, 15, 9, 11, 19, 5, 2, 14, 10, 16, 1}",3.974427,"{1, 16, 10, 14, 2, 5, 11, 19, 4, 13, 9, 6, 15, 20, 8, 12, 17, 3, 7, 18, 1}",4.083592,0.027467,0.043915
"{1, 19, 15, 13, 7, 4, 5, 20, 2, 11, 16, 10, 18, 12, 14, 6, 17, 9, 8, 3, 1}",3.760838,"{1, 3, 8, 9, 17, 6, 16, 11, 2, 20, 5, 10, 18, 14, 12, 4, 7, 13, 15, 19, 1}",4.008824,0.065939,0.043822
"{1, 15, 13, 11, 5, 12, 17, 4, 9, 10, 18, 3, 8, 6, 2, 14, 20, 19, 7, 16, 1}",3.762398,"{1, 15, 13, 11, 5, 12, 17, 4, 9, 10, 18, 3, 8, 6, 2, 14, 20, 19, 7, 16, 1}",3.762398,0.000000,0.044117
"{1, 12, 3, 5, 17, 6, 11, 4, 15, 2, 8, 10, 18, 20, 13, 19, 7, 16, 14, 9, 1}",3.339379,"{1, 3, 5, 4, 11, 9, 14, 16, 7, 19, 13, 20, 18, 10, 8, 2, 15, 6, 17, 12, 1}",3.434787,0.028570,0.043843
"{1, 14, 16, 17, 18, 2, 15, 7, 6, 10, 3, 5, 19, 11, 4, 9, 12, 20, 13, 8, 1}",3.630371,"{1, 8, 13, 20, 12, 9, 4, 11, 19, 5, 3, 10, 6, 7, 15, 2, 18, 17, 16, 14, 1}",3.630371,0.000000,0.044254
"{1, 12, 9, 6, 13, 2, 14, 17, 3, 7, 19, 8, 5, 15, 4, 16, 20, 18, 10, 11, 1}",3.537659,"{1, 12, 9, 6, 13, 2, 14, 17, 3, 7, 19, 8, 5, 15, 4, 16, 20, 18, 10, 11, 1}",3.537659,0.000000,0.043844
"{1, 7, 17, 15, 6, 14, 2, 16, 19, 4, 13, 9, 11, 8, 5, 18, 12, 10, 3, 20, 1}",4.115813,"{1, 20, 3, 10, 12, 18, 5, 8, 11, 4, 19, 16, 2, 14, 13, 6, 9, 15, 17, 7, 1}",4.234998,0.028958,0.043662
"{1, 5, 14, 2, 6, 9, 19, 17, 20, 13, 4, 3, 16, 7, 10, 8, 15, 18, 12, 11, 1}",3.514732,"{1, 11, 12, 18, 15, 8, 10, 7, 16, 3, 4, 13, 20, 17, 19, 9, 6, 2, 14, 5, 1}",3.514732,0.000000,0.043811
"{1, 9, 12, 7, 5, 8, 13, 16, 11, 10, 15, 4, 6, 20, 3, 14, 19, 17, 2, 18, 1}",3.419275,"{1, 2, 18, 17, 19, 14, 3, 20, 6, 4, 15, 10, 11, 16, 13, 8, 5, 7, 12, 9, 1}",3.417079,-0.000642,0.043872
"{1, 16, 8, 20, 13, 12, 4, 11, 2, 17, 3, 19, 9, 14, 18, 5, 10, 7, 6, 15, 1}",3.689507,"{1, 13, 12, 5, 6, 7, 10, 14, 18, 9, 3, 17, 19, 2, 11, 4, 20, 8, 16, 15, 1}",3.845865,0.042379,0.043709
"{1, 2, 16, 15, 12, 17, 19, 7, 10, 11, 6, 13, 18, 8, 20, 5, 9, 14, 4, 3, 1}",3.853668,"{1, 2, 18, 16, 15, 12, 17, 19, 7, 10, 11, 6, 13, 8, 20, 5, 9, 14, 4, 3, 1}",3.869802,0.004187,0.043961
"{1, 19, 16, 14, 18, 13, 9, 12, 4, 17, 15, 2, 11, 5, 7, 10, 20, 3, 8, 6, 1}",3.896058,"{1, 6, 8, 3, 20, 10, 7, 5, 11, 2, 15, 17, 4, 12, 9, 13, 18, 14, 16, 19, 1}",3.896058,0.000000,0.043694
"{1, 6, 17, 15, 11, 20, 3, 8, 14, 18, 16, 4, 9, 5, 13, 7, 19, 10, 2, 12, 1}",4.342857,"{1, 6, 17, 15, 11, 20, 3, 8, 14, 18, 16, 4, 9, 5, 13, 7, 19, 10, 2, 12, 1}",4.342857,0.000000,0.043886
"{1, 12, 18, 4, 8, 19, 5, 6, 3, 16, 2, 13, 10, 20, 9, 14, 11, 15, 17, 7, 1}",4.152433,"{1, 12, 18, 4, 8, 19, 5, 6, 3, 16, 2, 13, 10, 20, 9, 14, 11, 15, 17, 7, 1}",4.152433,0.000000,0.043980
"{1, 9, 5, 10, 17, 4, 14, 18, 15, 20, 8, 19, 11, 2, 7, 16, 6, 12, 13, 3, 1}",3.243824,"{1, 9, 5, 10, 17, 4, 14, 18, 15, 20, 8, 19, 11, 2, 7, 16, 6, 12, 13, 3, 1}",3.243824,0.000000,0.043517
"{1, 18, 9, 7, 20, 16, 8, 2, 13, 19, 12, 6, 15, 14, 4, 17, 10, 5, 11, 3, 1}",3.906284,"{1, 3, 11, 5, 10, 14, 17, 4, 6, 12, 15, 19, 13, 2, 8, 16, 20, 7, 9, 18, 1}",4.100658,0.049760,0.043670
"{1, 14, 7, 6, 17, 5, 11, 18, 12, 16, 19, 15, 9, 4, 8, 13, 10, 20, 3, 2, 1}",3.931425,"{1, 14, 7, 6, 17, 5, 18, 12, 16, 11, 19, 15, 9, 4, 8, 13, 10, 20, 3, 2, 1}",4.051210,0.030469,0.043812
"{1, 19, 14, 7, 4, 18, 3, 5, 8, 11, 2, 9, 17, 10, 16, 13, 15, 20, 6, 12, 1}",4.246089,"{1, 12, 6, 20, 15, 13, 10, 17, 11, 9, 2, 8, 14, 5, 3, 18, 4, 7, 19, 16, 1}",4.740933,0.116541,0.043994
"{1, 3, 2, 12, 4, 8, 16, 17, 14, 9, 7, 19, 11, 6, 18, 13, 5, 20, 15, 10, 1}",3.426469,"{1, 10, 15, 20, 5, 13, 18, 6, 11, 19, 7, 9, 14, 17, 16, 8, 4, 12, 2, 3, 1}",3.426469,0.000000,0.044024
"{1, 10, 11, 16, 7, 8, 12, 13, 19, 6, 17, 18, 14, 4, 15, 5, 20, 2, 3, 9, 1}",4.153033,"{1, 10, 11, 16, 7, 8, 12, 13, 19, 6, 17, 18, 14, 4, 15, 5, 20, 2, 3, 9, 1}",4.153033,0.000000,0.043659
"{1, 3, 2, 11, 18, 19, 7, 4, 6, 16, 15, 14, 9, 17, 20, 8, 12, 13, 5, 10, 1}",3.357691,"{1, 10, 5, 13, 12, 8, 20, 17, 9, 14, 15, 16, 6, 4, 7, 19, 18, 11, 2, 3, 1}",3.357690,0.000000,0.043630
"{1, 7, 6, 14, 20, 2, 3, 16, 19, 15, 11, 18, 13, 5, 12, 10, 17, 4, 8, 9, 1}",4.407108,"{1, 6, 7, 10, 4, 17, 9, 8, 12, 5, 13, 18, 16, 11, 15, 19, 3, 2, 20, 14, 1}",4.506477,0.022547,0.043962
"{1, 3, 17, 20, 13, 11, 19, 7, 6, 4, 10, 16, 5, 9, 15, 2, 14, 12, 18, 8, 1}",3.963982,"{1, 3, 17, 20, 13, 11, 19, 7, 6, 4, 10, 16, 5, 9, 15, 2, 14, 12, 18, 8, 1}",3.963982,0.000000,0.043879
"{1, 4, 11, 6, 17, 18, 20, 14, 10, 9, 12, 13, 3, 7, 5, 19, 15, 2, 8, 16, 1}",4.173394,"{1, 16, 8, 2, 15, 19, 5, 20, 17, 18, 14, 13, 3, 7, 12, 9, 10, 6, 11, 4, 1}",4.299744,0.030275,0.043735
"{1, 8, 19, 9, 7, 10, 3, 15, 16, 14, 13, 6, 2, 12, 20, 4, 18, 11, 17, 5, 1}",4.141263,"{1, 9, 7, 10, 3, 16, 14, 13, 6, 2, 12, 20, 18, 11, 4, 15, 19, 8, 17, 5, 1}",4.163637,0.005403,0.043884
"{1, 2, 17, 6, 4, 7, 14, 19, 20, 5, 11, 13, 3, 18, 9, 10, 16, 12, 15, 8, 1}",3.784046,"{1, 2, 17, 10, 16, 9, 12, 15, 18, 3, 13, 11, 5, 20, 19, 14, 7, 4, 6, 8, 1}",3.869523,0.022589,0.044103
"{1, 17, 4, 10, 7, 13, 5, 12, 14, 3, 15, 8, 6, 18, 16, 20, 11, 9, 2, 19, 1}",3.714759,"{1, 17, 4, 10, 7, 13, 9, 5, 12, 14, 3, 15, 8, 6, 18, 16, 20, 11, 2, 19, 1}",3.848433,0.035985,0.043879
"{1, 13, 15, 2, 4, 20, 5, 10, 11, 18, 14, 6, 19, 9, 3, 16, 12, 8, 7, 17, 1}",3.837739,"{1, 17, 7, 8, 12, 16, 3, 9, 19, 6, 14, 18, 11, 10, 5, 20, 4, 2, 15, 13, 1}",3.837739,0.000000,0.043794
"{1, 15, 3, 20, 7, 12, 11, 19, 8, 10, 9, 13, 5, 6, 18, 14, 17, 2, 4, 16, 1}",4.101671,"{1, 15, 3, 20, 12, 7, 5, 11, 19, 8, 10, 13, 9, 14, 6, 18, 2, 17, 4, 16, 1}",4.195936,0.022982,0.043873
"{1, 3, 2, 16, 12, 18, 10, 14, 6, 19, 7, 11, 8, 20, 9, 17, 13, 4, 15, 5, 1}",3.942090,"{1, 5, 15, 4, 9, 17, 20, 8, 11, 19, 6, 14, 10, 12, 18, 7, 13, 16, 2, 3, 1}",4.056518,0.029027,0.043766
"{1, 7, 14, 9, 5, 20, 11, 8, 10, 17, 4, 19, 2, 13, 12, 6, 18, 16, 3, 15, 1}",3.580726,"{1, 15, 3, 16, 18, 6, 12, 13, 2, 19, 4, 17, 10, 8, 11, 20, 5, 9, 14, 7, 1}",3.580726,0.000000,0.043673
"{1, 12, 6, 14, 13, 11, 3, 5, 17, 19, 20, 10, 7, 2, 4, 16, 18, 9, 8, 15, 1}",4.013483,"{1, 12, 11, 6, 14, 13, 19, 20, 10, 7, 2, 4, 18, 16, 17, 5, 3, 9, 8, 15, 1}",4.046026,0.008108,0.043938
"{1, 3, 14, 19, 15, 12, 18, 9, 13, 16, 7, 6, 17, 20, 5, 8, 11, 10, 4, 2, 1}",3.819416,"{1, 3, 14, 7, 13, 9, 19, 15, 12, 18, 16, 6, 17, 20, 5, 8, 11, 10, 4, 2, 1}",3.908383,0.023294,0.043639
"{1, 7, 6, 10, 12, 14, 9, 3, 17, 16, 11, 19, 2, 4, 8, 15, 18, 13, 5, 20, 1}",3.490868,"{1, 7, 6, 10, 12, 14, 9, 3, 17, 16, 11, 19, 2, 4, 8, 15, 18, 13, 5, 20, 1}",3.490868,0.000000,0.044011
"{1, 4, 19, 12, 16, 3, 5, 13, 7, 10, 17, 20, 9, 2, 14, 11, 8, 15, 18, 6, 1}",4.069162,"{1, 6, 18, 15, 8, 11, 14, 9, 2, 10, 7, 13, 5, 3, 12, 16, 17, 20, 19, 4, 1}",4.143620,0.018298,0.044279
"{1, 14, 18, 15, 4, 2, 19, 12, 20, 16, 11, 10, 8, 5, 3, 9, 17, 13, 7, 6, 1}",3.937476,"{1, 14, 18, 15, 4, 2, 19, 12, 20, 16, 11, 10, 8, 5, 3, 9, 17, 13, 7, 6, 1}",3.937476,0.000000,0.043971
"{1, 2, 4, 14, 3, 5, 16, 7, 12, 11, 18, 20, 6, 15, 13, 19, 8, 10, 9, 17, 1}",3.988437,"{1, 2, 4, 14, 3, 5, 16, 7, 12, 18, 20, 6, 15, 13, 19, 8, 11, 10, 9, 17, 1}",4.033813,0.011377,0.043922
"{1, 6, 13, 7, 8, 14, 19, 2, 9, 18, 5, 4, 16, 3, 17, 10, 11, 15, 12, 20, 1}",3.489608,"{1, 20, 12, 15, 11, 17, 10, 16, 4, 5, 18, 9, 2, 19, 14, 8, 7, 13, 3, 6, 1}",3.647965,0.045380,0.043928
"{1, 12, 19, 3, 15, 2, 4, 18, 6, 9, 16, 5, 20, 7, 8, 11, 10, 13, 14, 17, 1}",3.948308,"{1, 12, 19, 3, 15, 2, 4, 18, 6, 9, 16, 5, 20, 7, 8, 11, 10, 13, 14, 17, 1}",3.948308,0.000000,0.043708
"{1, 12, 10, 6, 15, 20, 5, 2, 13, 14, 7, 11, 19, 16, 18, 9, 4, 17, 8, 3, 1}",4.286603,"{1, 3, 8, 17, 4, 9, 18, 16, 19, 11, 7, 14, 13, 2, 5, 20, 15, 6, 10, 12, 1}",4.286602,0.000000,0.044068
"{1, 19, 10, 15, 8, 7, 14, 13, 18, 4, 2, 17, 11, 5, 12, 3, 16, 6, 20, 9, 1}",3.941548,"{1, 9, 20, 6, 16, 3, 12, 5, 11, 17, 2, 4, 18, 13, 14, 7, 8, 15, 10, 19, 1}",3.941548,0.000000,0.044057
"{1, 17, 6, 19, 7, 5, 2, 12, 16, 8, 4, 10, 20, 13, 14, 3, 9, 15, 11, 18, 1}",3.883436,"{1, 18, 11, 15, 9, 3, 14, 13, 20, 10, 2, 12, 4, 8, 16, 5, 7, 19, 6, 17, 1}",3.965548,0.021144,0.044220
"{1, 12, 17, 5, 3, 19, 13, 2, 14, 10, 6, 11, 16, 8, 9, 20, 7, 18, 15, 4, 1}",4.267572,"{1, 4, 15, 18, 7, 20, 8, 16, 11, 9, 6, 10, 14, 2, 13, 19, 3, 5, 17, 12, 1}",4.362103,0.022151,0.043840
"{1, 2, 18, 3, 7, 16, 4, 6, 14, 5, 19, 8, 13, 12, 15, 20, 17, 11, 9, 10, 1}",3.531367,"{1, 10, 9, 11, 17, 20, 15, 12, 13, 8, 19, 5, 14, 6, 4, 16, 7, 3, 18, 2, 1}",3.531367,0.000000,0.043937
