optimal_tour,optimal_tour_length,christofides_tour,christofides_tour_length,score,time
"{1, 23, 15, 5, 13, 30, 25, 18, 10, 3, 28, 22, 21, 14, 17, 19, 9, 11, 4, 20, 29, 2, 12, 24, 7, 27, 26, 16, 6, 8, 1}",4.608722,"{1, 8, 16, 26, 27, 2, 29, 12, 24, 7, 9, 20, 4, 11, 19, 17, 14, 21, 3, 28, 22, 10, 18, 25, 30, 13, 5, 23, 15, 6, 1}",5.539251,0.201906,0.000325
"{1, 20, 3, 17, 5, 24, 9, 13, 23, 14, 21, 29, 16, 30, 15, 26, 25, 4, 22, 19, 6, 12, 11, 2, 10, 8, 27, 28, 18, 7, 1}",4.242308,"{1, 7, 20, 3, 17, 5, 24, 9, 13, 23, 14, 21, 29, 16, 30, 15, 4, 22, 19, 6, 12, 10, 2, 11, 8, 27, 25, 26, 28, 18, 1}",4.602556,0.084918,0.000322
"{1, 4, 8, 10, 23, 19, 16, 2, 24, 3, 26, 27, 18, 5, 13, 21, 12, 25, 7, 22, 28, 15, 20, 29, 9, 6, 17, 11, 30, 14, 1}",4.713160,"{1, 14, 30, 11, 17, 6, 27, 18, 9, 29, 20, 15, 28, 13, 21, 12, 25, 7, 22, 5, 26, 3, 23, 19, 16, 2, 24, 10, 8, 4, 1}",5.392763,0.144193,0.000322
"{1, 24, 15, 14, 25, 21, 23, 28, 26, 7, 20, 9, 11, 18, 16, 12, 27, 13, 10, 5, 3, 2, 4, 6, 8, 29, 19, 17, 22, 30, 1}",4.773290,"{1, 30, 22, 17, 19, 29, 8, 6, 2, 13, 27, 12, 16, 18, 9, 11, 20, 10, 3, 5, 4, 7, 26, 28, 23, 21, 25, 15, 14, 24, 1}",5.446086,0.140950,0.000338
"{1, 4, 12, 9, 6, 10, 14, 26, 21, 28, 22, 3, 15, 7, 20, 27, 23, 24, 25, 13, 30, 11, 16, 2, 17, 19, 18, 8, 29, 5, 1}",4.546852,"{1, 4, 25, 13, 30, 11, 16, 2, 17, 19, 18, 8, 29, 5, 20, 15, 7, 27, 23, 10, 14, 21, 3, 22, 28, 26, 24, 6, 9, 12, 1}",5.071334,0.115351,0.000331
"{1, 8, 23, 20, 29, 19, 21, 11, 17, 15, 5, 2, 10, 13, 26, 16, 7, 25, 4, 28, 18, 27, 9, 30, 6, 3, 22, 14, 12, 24, 1}",4.266542,"{1, 8, 23, 20, 19, 18, 27, 9, 28, 4, 25, 7, 13, 26, 16, 10, 2, 5, 15, 11, 17, 21, 29, 12, 24, 14, 22, 3, 6, 30, 1}",5.528854,0.295863,0.000324
"{1, 14, 26, 10, 2, 5, 23, 21, 16, 20, 11, 25, 9, 28, 7, 6, 27, 29, 17, 18, 13, 15, 3, 24, 12, 4, 30, 19, 8, 22, 1}",3.984083,"{1, 22, 8, 19, 30, 4, 12, 24, 3, 15, 13, 18, 17, 29, 27, 7, 6, 28, 16, 20, 9, 25, 11, 5, 23, 21, 26, 10, 2, 14, 1}",4.219914,0.059193,0.000323
"{1, 20, 14, 5, 27, 18, 25, 7, 24, 16, 23, 29, 13, 10, 3, 2, 9, 28, 21, 26, 15, 11, 12, 6, 30, 17, 19, 4, 22, 8, 1}",4.452106,"{1, 8, 22, 4, 19, 17, 30, 6, 29, 23, 16, 24, 12, 11, 15, 26, 21, 9, 28, 2, 10, 3, 13, 7, 25, 18, 5, 27, 14, 20, 1}",5.129429,0.152135,0.000318
"{1, 13, 19, 25, 23, 10, 29, 18, 11, 6, 27, 15, 30, 14, 7, 2, 9, 20, 4, 8, 22, 24, 17, 21, 26, 16, 5, 12, 28, 3, 1}",4.172961,"{1, 13, 23, 25, 16, 26, 21, 17, 4, 24, 22, 8, 20, 7, 14, 30, 9, 2, 15, 27, 6, 11, 18, 29, 10, 19, 28, 12, 5, 3, 1}",4.858488,0.164278,0.000325
"{1, 7, 18, 30, 14, 23, 17, 10, 19, 3, 26, 6, 22, 25, 29, 2, 13, 28, 21, 27, 9, 8, 15, 11, 20, 12, 16, 5, 4, 24, 1}",4.305215,"{1, 24, 20, 11, 19, 3, 26, 6, 10, 17, 23, 14, 30, 18, 22, 25, 29, 8, 9, 27, 21, 28, 13, 2, 15, 12, 16, 5, 4, 7, 1}",5.033327,0.169123,0.000322
"{1, 6, 8, 15, 4, 3, 26, 29, 2, 14, 24, 27, 18, 30, 16, 21, 20, 5, 11, 19, 28, 12, 23, 25, 10, 7, 13, 22, 9, 17, 1}",3.888492,"{1, 6, 8, 15, 4, 3, 26, 29, 2, 30, 18, 27, 5, 20, 11, 19, 28, 12, 23, 25, 21, 16, 24, 14, 10, 7, 13, 22, 9, 17, 1}",4.457281,0.146275,0.000314
"{1, 7, 16, 10, 12, 30, 21, 3, 2, 4, 6, 13, 27, 29, 19, 9, 28, 26, 24, 22, 5, 8, 14, 17, 11, 15, 23, 18, 20, 25, 1}",4.009534,"{1, 25, 20, 23, 18, 15, 11, 14, 17, 8, 5, 28, 26, 24, 22, 9, 19, 29, 27, 13, 6, 4, 2, 3, 21, 30, 16, 12, 10, 7, 1}",4.203389,0.048348,0.000322
"{1, 18, 15, 28, 12, 8, 7, 14, 17, 27, 11, 22, 26, 10, 30, 3, 25, 4, 29, 5, 16, 20, 6, 19, 21, 9, 23, 2, 13, 24, 1}",4.215351,"{1, 24, 13, 2, 19, 21, 9, 23, 6, 20, 29, 5, 10, 30, 25, 3, 4, 27, 26, 22, 11, 17, 7, 14, 8, 12, 28, 15, 16, 18, 1}",5.287384,0.254316,0.000327
"{1, 14, 8, 24, 6, 9, 18, 12, 19, 7, 30, 17, 29, 21, 4, 10, 23, 25, 20, 28, 26, 15, 16, 27, 13, 2, 22, 5, 11, 3, 1}",4.433507,"{1, 3, 22, 2, 28, 25, 20, 13, 27, 16, 15, 26, 10, 4, 21, 23, 5, 11, 24, 6, 9, 7, 19, 18, 12, 17, 30, 29, 8, 14, 1}",5.565771,0.255388,0.000326
"{1, 23, 21, 4, 3, 27, 7, 26, 29, 6, 5, 30, 17, 13, 9, 28, 24, 18, 22, 8, 12, 25, 14, 16, 10, 15, 11, 19, 20, 2, 1}",4.497840,"{1, 12, 8, 22, 18, 24, 28, 13, 9, 17, 7, 26, 29, 6, 5, 30, 4, 27, 3, 21, 23, 25, 14, 16, 10, 15, 11, 19, 20, 2, 1}",5.120727,0.138486,0.000318
"{1, 22, 27, 16, 18, 21, 9, 25, 24, 23, 28, 20, 5, 14, 13, 11, 3, 7, 15, 4, 29, 8, 19, 10, 6, 30, 17, 2, 26, 12, 1}",5.009464,"{1, 22, 27, 16, 18, 21, 9, 25, 24, 23, 28, 17, 30, 4, 15, 7, 3, 11, 14, 13, 5, 20, 2, 26, 12, 6, 29, 8, 19, 10, 1}",5.383981,0.074762,0.000318
"{1, 30, 18, 19, 5, 21, 15, 29, 2, 25, 16, 27, 8, 23, 20, 11, 9, 26, 13, 7, 4, 14, 3, 6, 28, 24, 22, 10, 17, 12, 1}",4.553267,"{1, 10, 22, 28, 3, 6, 24, 14, 4, 7, 8, 27, 16, 23, 30, 18, 19, 5, 21, 15, 29, 2, 25, 20, 9, 13, 26, 11, 17, 12, 1}",5.825145,0.279333,0.000327
"{1, 21, 10, 7, 24, 15, 28, 4, 30, 20, 9, 14, 22, 13, 23, 16, 29, 18, 19, 8, 5, 6, 11, 2, 27, 25, 12, 17, 3, 26, 1}",4.145794,"{1, 26, 21, 10, 7, 28, 15, 24, 22, 13, 23, 20, 14, 9, 30, 4, 3, 17, 12, 25, 27, 2, 6, 11, 5, 8, 18, 29, 16, 19, 1}",5.217330,0.258464,0.000324
"{1, 28, 19, 30, 26, 20, 25, 11, 3, 2, 12, 6, 24, 8, 10, 22, 5, 14, 9, 7, 4, 13, 18, 27, 17, 29, 21, 16, 23, 15, 1}",4.320984,"{1, 28, 19, 30, 26, 20, 21, 29, 17, 16, 15, 25, 11, 3, 2, 10, 12, 6, 24, 8, 22, 5, 9, 14, 27, 18, 13, 4, 7, 23, 1}",5.108344,0.182218,0.000321
"{1, 26, 6, 13, 21, 17, 11, 20, 25, 18, 15, 14, 10, 12, 4, 8, 2, 29, 7, 27, 23, 3, 30, 16, 28, 9, 5, 22, 24, 19, 1}",4.778222,"{1, 13, 21, 17, 11, 20, 25, 18, 15, 10, 14, 27, 23, 3, 28, 16, 30, 8, 4, 7, 29, 2, 12, 19, 24, 22, 5, 9, 26, 6, 1}",6.064714,0.269241,0.000325
"{1, 5, 19, 6, 22, 21, 3, 10, 9, 17, 24, 26, 15, 12, 29, 20, 7, 14, 18, 16, 28, 23, 13, 25, 2, 8, 30, 11, 4, 27, 1}",4.642606,"{1, 6, 22, 21, 3, 10, 9, 17, 14, 7, 12, 29, 20, 24, 26, 15, 16, 28, 18, 23, 13, 25, 8, 2, 30, 11, 4, 27, 19, 5, 1}",5.354857,0.153416,0.000310
"{1, 6, 26, 4, 10, 27, 12, 24, 11, 15, 30, 7, 21, 22, 2, 3, 25, 13, 19, 18, 23, 14, 28, 16, 5, 8, 20, 29, 9, 17, 1}",5.047475,"{1, 4, 10, 27, 12, 11, 24, 18, 23, 14, 28, 16, 9, 29, 8, 17, 20, 5, 25, 2, 3, 13, 19, 22, 21, 7, 30, 15, 26, 6, 1}",6.566286,0.300905,0.000326
"{1, 23, 21, 29, 16, 14, 3, 25, 17, 4, 20, 12, 19, 28, 8, 30, 7, 6, 2, 24, 18, 9, 11, 22, 13, 15, 27, 10, 5, 26, 1}",4.491641,"{1, 29, 21, 23, 16, 14, 3, 5, 10, 27, 24, 18, 9, 15, 11, 22, 13, 8, 28, 19, 7, 4, 20, 12, 30, 6, 2, 17, 25, 26, 1}",6.349054,0.413527,0.000330
"{1, 14, 17, 24, 4, 10, 6, 12, 20, 22, 2, 21, 16, 13, 9, 8, 15, 25, 18, 23, 26, 27, 29, 28, 3, 19, 7, 5, 30, 11, 1}",4.406740,"{1, 14, 17, 24, 12, 6, 4, 10, 20, 22, 2, 21, 16, 13, 9, 8, 23, 18, 25, 15, 26, 27, 29, 28, 5, 7, 3, 19, 30, 11, 1}",4.870796,0.105306,0.000314
"{1, 5, 2, 23, 15, 8, 16, 22, 25, 9, 28, 7, 6, 19, 27, 17, 12, 18, 24, 11, 3, 26, 13, 29, 20, 30, 4, 14, 21, 10, 1}",4.795854,"{1, 5, 23, 2, 15, 9, 28, 6, 27, 7, 17, 19, 12, 18, 24, 11, 3, 26, 13, 29, 14, 30, 4, 20, 16, 22, 25, 8, 21, 10, 1}",5.351356,0.115830,0.000325
"{1, 23, 13, 22, 21, 5, 19, 28, 11, 2, 14, 10, 17, 12, 20, 27, 30, 8, 24, 29, 7, 4, 16, 15, 3, 26, 18, 9, 25, 6, 1}",3.917336,"{1, 6, 25, 23, 13, 22, 21, 20, 12, 17, 10, 27, 14, 2, 30, 28, 11, 19, 5, 16, 15, 3, 26, 4, 18, 7, 29, 24, 8, 9, 1}",5.005277,0.277725,0.000336
"{1, 24, 13, 30, 3, 12, 20, 19, 17, 29, 26, 8, 9, 4, 18, 7, 5, 10, 2, 21, 16, 15, 22, 28, 6, 11, 14, 25, 27, 23, 1}",4.820159,"{1, 24, 13, 30, 20, 12, 3, 25, 29, 17, 26, 19, 8, 9, 4, 18, 7, 5, 10, 21, 2, 16, 15, 22, 28, 6, 11, 14, 27, 23, 1}",5.655970,0.173399,0.000318
"{1, 14, 22, 12, 30, 3, 7, 2, 16, 4, 27, 24, 5, 28, 21, 17, 13, 15, 26, 18, 11, 10, 19, 20, 23, 25, 6, 9, 29, 8, 1}",4.529664,"{1, 14, 22, 24, 27, 16, 4, 5, 28, 13, 17, 21, 20, 15, 26, 18, 11, 10, 19, 23, 25, 6, 2, 7, 3, 30, 12, 9, 29, 8, 1}",5.697070,0.257725,0.000327
"{1, 26, 7, 4, 3, 25, 22, 8, 16, 10, 19, 28, 15, 23, 20, 24, 11, 5, 14, 21, 2, 6, 17, 9, 12, 27, 29, 30, 13, 18, 1}",4.273607,"{1, 26, 30, 29, 27, 23, 20, 24, 9, 17, 6, 2, 21, 14, 11, 5, 12, 28, 10, 15, 19, 16, 8, 22, 25, 3, 4, 7, 13, 18, 1}",4.846416,0.134034,0.000319
"{1, 22, 26, 20, 19, 6, 30, 15, 9, 10, 12, 27, 8, 17, 24, 28, 14, 7, 13, 16, 18, 29, 5, 3, 21, 2, 4, 23, 25, 11, 1}",4.323166,"{1, 22, 26, 20, 19, 6, 30, 15, 10, 9, 11, 25, 4, 21, 3, 5, 29, 27, 8, 12, 28, 17, 24, 14, 7, 13, 16, 18, 2, 23, 1}",5.236446,0.211253,0.000328
"{1, 20, 27, 17, 28, 23, 18, 26, 15, 13, 29, 19, 2, 30, 22, 25, 14, 16, 5, 7, 24, 11, 10, 21, 12, 4, 8, 9, 3, 6, 1}",4.632414,"{1, 20, 27, 17, 28, 23, 18, 26, 9, 12, 21, 11, 10, 14, 16, 5, 7, 24, 25, 22, 30, 2, 19, 29, 15, 13, 4, 8, 6, 3, 1}",5.396088,0.164854,0.000323
"{1, 30, 6, 13, 9, 10, 8, 27, 22, 21, 7, 15, 14, 5, 18, 24, 12, 28, 3, 23, 26, 29, 16, 11, 19, 25, 4, 20, 17, 2, 1}",4.776841,"{1, 17, 20, 30, 8, 10, 21, 7, 15, 5, 14, 13, 6, 9, 27, 22, 24, 18, 28, 12, 3, 23, 26, 29, 16, 19, 25, 11, 4, 2, 1}",5.780654,0.210142,0.000324
"{1, 6, 4, 12, 22, 7, 10, 26, 24, 3, 16, 11, 2, 29, 28, 9, 5, 27, 23, 17, 30, 8, 14, 25, 20, 19, 13, 15, 18, 21, 1}",4.038447,"{1, 22, 12, 7, 10, 26, 3, 24, 5, 9, 29, 16, 11, 2, 28, 27, 23, 18, 15, 13, 19, 20, 25, 14, 30, 8, 17, 4, 6, 21, 1}",4.863503,0.204300,0.000330
"{1, 15, 12, 4, 28, 30, 14, 22, 6, 3, 29, 2, 25, 24, 19, 26, 20, 10, 27, 17, 5, 18, 16, 7, 21, 9, 23, 13, 8, 11, 1}",4.423539,"{1, 21, 9, 23, 13, 8, 11, 15, 12, 4, 28, 30, 14, 10, 20, 26, 19, 24, 25, 2, 22, 6, 3, 29, 17, 5, 27, 18, 16, 7, 1}",5.609125,0.268018,0.000316
"{1, 28, 16, 19, 29, 20, 2, 11, 18, 12, 5, 24, 26, 3, 8, 4, 7, 9, 22, 10, 21, 17, 25, 14, 15, 6, 13, 30, 27, 23, 1}",4.702705,"{1, 28, 23, 27, 30, 13, 6, 15, 14, 26, 8, 21, 17, 25, 10, 7, 22, 9, 4, 3, 24, 5, 29, 20, 2, 12, 18, 11, 19, 16, 1}",5.723650,0.217097,0.000333
"{1, 9, 17, 3, 24, 11, 12, 18, 15, 25, 2, 8, 29, 7, 6, 16, 10, 28, 4, 22, 30, 13, 5, 26, 14, 27, 19, 20, 23, 21, 1}",5.069502,"{1, 21, 23, 14, 26, 5, 20, 27, 13, 30, 22, 16, 4, 28, 10, 6, 7, 2, 25, 15, 19, 29, 8, 12, 11, 18, 24, 3, 17, 9, 1}",6.048782,0.193171,0.000330
"{1, 22, 15, 21, 29, 4, 8, 23, 5, 24, 2, 18, 11, 17, 20, 30, 27, 13, 14, 10, 26, 7, 16, 3, 9, 19, 6, 12, 25, 28, 1}",4.748525,"{1, 28, 25, 6, 3, 9, 19, 12, 22, 15, 21, 23, 8, 4, 5, 29, 24, 2, 18, 11, 17, 20, 30, 27, 7, 16, 10, 26, 13, 14, 1}",5.556946,0.170247,0.000317
"{1, 9, 20, 10, 4, 2, 11, 27, 7, 22, 30, 21, 8, 25, 6, 12, 26, 17, 24, 18, 29, 3, 5, 19, 15, 28, 14, 13, 23, 16, 1}",4.915482,"{1, 16, 14, 13, 23, 19, 30, 6, 25, 8, 21, 22, 7, 27, 11, 15, 28, 12, 26, 17, 24, 18, 3, 29, 5, 10, 2, 4, 9, 20, 1}",6.351197,0.292080,0.000320
"{1, 22, 26, 29, 2, 28, 20, 11, 14, 30, 4, 7, 27, 24, 25, 19, 17, 23, 3, 21, 18, 10, 15, 16, 9, 12, 13, 6, 8, 5, 1}",4.805988,"{1, 12, 13, 6, 8, 5, 22, 26, 29, 27, 24, 25, 7, 19, 11, 20, 28, 2, 14, 30, 4, 17, 23, 3, 18, 21, 15, 10, 16, 9, 1}",6.038182,0.256387,0.000336
"{1, 27, 13, 18, 28, 5, 3, 21, 15, 19, 20, 30, 8, 17, 6, 2, 7, 9, 14, 26, 24, 12, 22, 23, 11, 16, 4, 29, 10, 25, 1}",4.334592,"{1, 27, 13, 18, 28, 21, 5, 3, 17, 15, 19, 20, 30, 8, 6, 2, 7, 12, 22, 24, 26, 4, 16, 9, 14, 11, 23, 29, 10, 25, 1}",4.841919,0.117042,0.000320
"{1, 3, 20, 16, 29, 18, 13, 28, 4, 17, 19, 30, 25, 23, 9, 10, 14, 27, 12, 8, 11, 7, 6, 21, 2, 24, 15, 26, 5, 22, 1}",4.539736,"{1, 3, 20, 16, 28, 13, 17, 19, 5, 26, 15, 24, 2, 21, 30, 25, 11, 7, 6, 23, 9, 10, 8, 12, 27, 14, 4, 29, 18, 22, 1}",5.284536,0.164062,0.000326
"{1, 10, 7, 22, 21, 3, 9, 23, 19, 26, 5, 24, 20, 13, 27, 25, 12, 11, 8, 16, 15, 18, 4, 29, 28, 2, 6, 30, 17, 14, 1}",4.973712,"{1, 14, 17, 30, 6, 2, 8, 4, 29, 28, 18, 15, 16, 11, 12, 25, 13, 20, 5, 26, 24, 27, 22, 21, 3, 7, 10, 19, 23, 9, 1}",5.639132,0.133788,0.000326
"{1, 14, 12, 3, 29, 23, 17, 22, 5, 10, 28, 21, 20, 26, 16, 24, 18, 19, 11, 27, 6, 4, 15, 7, 2, 13, 25, 8, 30, 9, 1}",4.740968,"{1, 30, 8, 9, 25, 13, 11, 19, 6, 4, 27, 24, 16, 26, 18, 20, 21, 28, 10, 5, 22, 17, 23, 29, 3, 12, 14, 15, 7, 2, 1}",5.435993,0.146600,0.000318
"{1, 22, 8, 10, 17, 6, 15, 20, 30, 7, 4, 16, 21, 28, 12, 5, 9, 23, 3, 29, 26, 18, 24, 19, 13, 25, 14, 2, 11, 27, 1}",4.057136,"{1, 27, 11, 2, 14, 25, 13, 19, 24, 28, 5, 12, 30, 7, 20, 15, 6, 17, 23, 29, 3, 26, 18, 9, 21, 16, 4, 8, 10, 22, 1}",4.874941,0.201572,0.000324
"{1, 16, 13, 12, 10, 7, 23, 9, 20, 25, 11, 28, 2, 22, 14, 27, 26, 4, 8, 24, 15, 3, 6, 29, 18, 19, 30, 5, 17, 21, 1}",4.779410,"{1, 16, 17, 12, 10, 5, 30, 19, 18, 29, 6, 3, 15, 24, 8, 4, 25, 11, 28, 2, 22, 26, 14, 27, 20, 9, 23, 7, 13, 21, 1}",5.372670,0.124128,0.000320
"{1, 27, 5, 3, 13, 16, 19, 25, 4, 11, 17, 14, 12, 21, 29, 15, 10, 2, 24, 6, 8, 7, 9, 28, 18, 20, 30, 22, 26, 23, 1}",3.971833,"{1, 27, 5, 26, 20, 30, 22, 28, 18, 9, 7, 8, 6, 24, 2, 10, 15, 12, 14, 21, 29, 17, 11, 4, 25, 19, 3, 13, 16, 23, 1}",4.721335,0.188704,0.000325
"{1, 11, 2, 24, 21, 8, 15, 19, 13, 22, 18, 10, 17, 25, 20, 6, 14, 5, 26, 9, 23, 27, 28, 7, 3, 30, 16, 12, 4, 29, 1}",4.041953,"{1, 15, 19, 13, 22, 18, 10, 17, 25, 20, 6, 14, 5, 26, 9, 7, 23, 27, 28, 3, 30, 16, 12, 4, 2, 24, 21, 8, 11, 29, 1}",4.287444,0.060736,0.000326
"{1, 15, 16, 9, 14, 20, 30, 27, 4, 7, 29, 10, 13, 22, 28, 3, 11, 5, 17, 8, 12, 23, 18, 21, 24, 26, 2, 25, 6, 19, 1}",4.526650,"{1, 3, 28, 22, 13, 10, 29, 7, 4, 27, 20, 30, 14, 9, 16, 15, 19, 25, 6, 26, 2, 24, 21, 18, 23, 12, 8, 17, 5, 11, 1}",5.206670,0.150226,0.000325
"{1, 18, 6, 30, 21, 5, 11, 22, 10, 4, 13, 15, 14, 26, 27, 24, 9, 28, 12, 16, 19, 20, 7, 3, 29, 25, 2, 23, 17, 8, 1}",4.877870,"{1, 8, 17, 23, 2, 25, 7, 3, 29, 19, 20, 12, 16, 24, 9, 28, 4, 10, 22, 11, 15, 26, 14, 13, 27, 21, 5, 30, 6, 18, 1}",5.742510,0.177258,0.000329
"{1, 3, 5, 9, 10, 26, 16, 6, 18, 24, 12, 30, 11, 17, 27, 8, 28, 25, 20, 13, 15, 4, 7, 29, 14, 19, 2, 21, 23, 22, 1}",4.822307,"{1, 22, 23, 21, 2, 19, 14, 29, 7, 15, 4, 13, 20, 8, 25, 28, 27, 30, 17, 11, 12, 24, 18, 6, 10, 26, 16, 9, 5, 3, 1}",5.410288,0.121929,0.000335
"{1, 20, 9, 24, 25, 4, 26, 15, 10, 17, 23, 21, 19, 8, 6, 7, 27, 16, 11, 12, 2, 3, 30, 22, 13, 29, 28, 18, 14, 5, 1}",4.452933,"{1, 20, 9, 24, 25, 4, 26, 10, 17, 23, 15, 19, 21, 8, 13, 22, 2, 3, 30, 12, 16, 11, 27, 7, 6, 29, 28, 5, 14, 18, 1}",5.014022,0.126004,0.000321
"{1, 21, 17, 7, 11, 16, 20, 5, 19, 10, 30, 25, 28, 3, 29, 13, 23, 9, 18, 15, 8, 22, 6, 4, 26, 27, 12, 24, 2, 14, 1}",4.678048,"{1, 14, 2, 24, 12, 27, 4, 26, 23, 15, 8, 22, 6, 18, 9, 13, 29, 3, 19, 5, 10, 30, 28, 25, 20, 16, 11, 7, 17, 21, 1}",5.456760,0.166461,0.000330
"{1, 3, 23, 20, 15, 2, 6, 16, 8, 4, 24, 18, 25, 28, 21, 29, 19, 7, 10, 11, 17, 9, 27, 30, 14, 22, 12, 13, 26, 5, 1}",4.488526,"{1, 26, 15, 6, 16, 4, 8, 2, 13, 12, 30, 14, 22, 19, 7, 17, 9, 27, 11, 10, 29, 21, 28, 25, 18, 24, 20, 23, 3, 5, 1}",6.099570,0.358925,0.000330
"{1, 17, 14, 13, 3, 27, 9, 12, 22, 23, 2, 20, 30, 10, 15, 7, 28, 24, 25, 21, 26, 6, 8, 18, 11, 4, 16, 19, 29, 5, 1}",4.088023,"{1, 29, 16, 4, 19, 5, 18, 11, 8, 6, 26, 21, 15, 10, 7, 28, 24, 25, 20, 30, 2, 23, 12, 22, 17, 14, 13, 3, 27, 9, 1}",5.114060,0.250986,0.000324
"{1, 28, 24, 5, 3, 18, 29, 21, 6, 30, 13, 23, 7, 20, 12, 27, 16, 11, 26, 8, 25, 4, 15, 22, 19, 17, 14, 9, 10, 2, 1}",5.000990,"{1, 5, 24, 28, 3, 18, 29, 4, 25, 12, 27, 16, 11, 26, 8, 23, 7, 20, 13, 6, 21, 30, 14, 17, 19, 22, 15, 9, 10, 2, 1}",5.785783,0.156928,0.000323
"{1, 29, 6, 27, 15, 12, 20, 17, 9, 8, 2, 5, 19, 24, 3, 10, 11, 18, 26, 4, 21, 23, 30, 14, 7, 28, 25, 13, 16, 22, 1}",4.829688,"{1, 20, 17, 15, 23, 10, 11, 18, 7, 30, 4, 26, 14, 28, 25, 13, 16, 22, 21, 24, 3, 19, 5, 2, 8, 9, 12, 27, 6, 29, 1}",6.135267,0.270324,0.000323
"{1, 27, 5, 9, 30, 13, 8, 20, 18, 11, 25, 23, 29, 22, 15, 14, 2, 17, 6, 28, 3, 16, 7, 10, 19, 26, 12, 21, 4, 24, 1}",4.741603,"{1, 19, 10, 7, 16, 28, 6, 17, 2, 3, 14, 29, 15, 22, 23, 25, 18, 11, 20, 8, 13, 30, 9, 26, 12, 4, 21, 24, 5, 27, 1}",5.166801,0.089674,0.000322
"{1, 25, 10, 13, 4, 9, 29, 3, 19, 17, 5, 27, 8, 16, 2, 24, 26, 18, 7, 6, 21, 11, 23, 22, 30, 15, 28, 14, 20, 12, 1}",4.410032,"{1, 25, 12, 20, 29, 9, 4, 13, 14, 28, 15, 30, 22, 11, 23, 21, 6, 7, 24, 2, 26, 18, 8, 16, 27, 5, 17, 3, 19, 10, 1}",4.925669,0.116924,0.000325
"{1, 3, 26, 21, 10, 19, 23, 15, 4, 20, 5, 9, 18, 29, 7, 17, 28, 8, 27, 30, 14, 13, 22, 16, 24, 11, 2, 6, 12, 25, 1}",4.751136,"{1, 3, 26, 25, 12, 6, 23, 19, 20, 4, 15, 21, 10, 8, 27, 5, 9, 18, 29, 7, 17, 28, 14, 30, 24, 16, 13, 22, 11, 2, 1}",5.652598,0.189736,0.000322
"{1, 24, 13, 26, 10, 4, 2, 5, 3, 15, 19, 12, 20, 17, 27, 11, 21, 16, 8, 7, 25, 18, 22, 29, 6, 9, 23, 14, 28, 30, 1}",4.606893,"{1, 30, 14, 28, 13, 26, 10, 4, 2, 5, 3, 15, 19, 12, 20, 27, 17, 21, 11, 16, 8, 7, 25, 23, 9, 29, 6, 22, 18, 24, 1}",5.291358,0.148574,0.000323
"{1, 23, 13, 22, 28, 26, 19, 7, 6, 24, 30, 18, 14, 8, 11, 3, 21, 12, 25, 9, 17, 29, 16, 10, 2, 20, 15, 4, 27, 5, 1}",4.397883,"{1, 23, 19, 26, 7, 6, 24, 30, 18, 14, 11, 8, 3, 21, 12, 25, 9, 17, 29, 16, 10, 2, 20, 27, 4, 15, 22, 13, 28, 5, 1}",4.932470,0.121556,0.000344
"{1, 11, 26, 12, 7, 8, 21, 25, 9, 20, 30, 5, 19, 24, 17, 16, 4, 18, 6, 29, 13, 15, 10, 3, 23, 22, 2, 27, 14, 28, 1}",4.065640,"{1, 28, 29, 13, 15, 10, 22, 23, 3, 2, 27, 14, 6, 18, 4, 16, 17, 24, 19, 5, 30, 20, 9, 25, 21, 8, 7, 12, 26, 11, 1}",4.763658,0.171687,0.000312
"{1, 23, 4, 20, 25, 29, 27, 10, 22, 9, 24, 16, 5, 17, 11, 19, 30, 6, 21, 15, 28, 8, 7, 3, 26, 13, 2, 14, 18, 12, 1}",5.134823,"{1, 23, 19, 30, 18, 14, 2, 25, 29, 27, 10, 17, 9, 24, 5, 16, 22, 11, 6, 15, 21, 28, 8, 3, 7, 26, 13, 20, 12, 4, 1}",7.149272,0.392311,0.000333
"{1, 28, 30, 20, 16, 5, 18, 4, 14, 25, 26, 13, 9, 23, 21, 17, 6, 29, 24, 2, 27, 7, 3, 8, 10, 22, 12, 19, 11, 15, 1}",4.857533,"{1, 28, 30, 19, 12, 3, 22, 10, 8, 27, 7, 16, 20, 14, 25, 26, 2, 24, 29, 13, 23, 9, 21, 17, 6, 5, 18, 4, 11, 15, 1}",6.061141,0.247782,0.000324
"{1, 25, 23, 17, 26, 19, 24, 20, 5, 10, 18, 30, 2, 4, 15, 29, 6, 14, 7, 9, 12, 27, 22, 3, 13, 28, 16, 11, 21, 8, 1}",4.916008,"{1, 11, 28, 13, 22, 3, 27, 12, 7, 9, 4, 2, 30, 15, 18, 10, 29, 6, 14, 26, 19, 24, 20, 5, 17, 23, 16, 21, 8, 25, 1}",6.268904,0.275202,0.000326
"{1, 5, 7, 30, 14, 17, 29, 10, 8, 28, 11, 4, 16, 19, 25, 2, 26, 23, 27, 20, 9, 3, 22, 6, 18, 12, 13, 21, 24, 15, 1}",4.169363,"{1, 15, 21, 17, 14, 29, 8, 28, 4, 18, 3, 9, 20, 24, 13, 12, 6, 22, 27, 23, 26, 2, 25, 19, 16, 11, 10, 30, 7, 5, 1}",5.991154,0.436947,0.000332
